Agent,Market,Difference,Strategy Wins (%)
0.757375621731181,1.1056101109292602,-0.3482344891980792,
0.7654039487176192,0.8256901257214465,-0.060286177003827324,
0.8226859869688394,1.2135519457517334,-0.390865958782894,
0.7816489813306482,1.0187000000000015,-0.2370510186693533,
0.7674480544595441,0.9458990666556517,-0.1784510121961076,
0.6928579335539203,1.1934722957685469,-0.5006143622146265,
0.8305067582300752,0.9648156521024286,-0.13430889387235334,
0.8391159406059971,1.0640614096301457,-0.22494546902414858,
0.8294892618833538,0.9911322692056395,-0.16164300732228565,
0.8423015321498895,0.9847126267823044,-0.14241109463241497,
0.7592896237809573,1.0029077054193591,-0.24361808163840182,
0.7211043408028777,0.9199950740938366,-0.19889073329095897,
0.8549843307067694,1.2173764518332957,-0.3623921211265263,
0.7861216416529465,1.0487293552180819,-0.26260771356513535,
0.7954877804485968,0.962827868852458,-0.16734008840386116,
0.6872215978726668,0.9544219367588911,-0.2672003388862243,
0.9101514720659976,1.254765584750127,-0.34461411268412934,
0.8133102414714256,1.1029895049295024,-0.2896792634580768,
0.7161934082005197,1.0470261018399663,-0.33083269363944656,
0.7579149895992904,0.9861480636851202,-0.22823307408582982,
0.8164236053297145,0.9399853324641453,-0.12356172713443081,
0.8854260718035811,1.0541770276704943,-0.16875095586691313,
0.8256455739576724,1.1050173377680268,-0.27937176381035445,
0.7936040745907458,1.100353388909023,-0.3067493143182771,
0.6683749312539728,1.2000220288578036,-0.5316470976038308,
0.6198826975132731,0.949997598347665,-0.3301149008343919,
0.7361345977024518,1.017451510409257,-0.28131691270680514,
1.0325021779345291,1.226482361771326,-0.19398018383679694,
0.7646417516179564,1.0439467369312574,-0.27930498531330095,
0.7295258181344155,1.0103690149435811,-0.2808431968091656,
0.7849758610051396,1.1257832710548983,-0.3408074100497587,
0.846929745255068,1.0580104600277531,-0.21108071477268509,
0.8194157416304498,0.9179798924479803,-0.09856415081753045,
0.7686773930026614,0.9465847605874442,-0.17790736758478287,
0.9633788281847737,1.0248461902508268,-0.06146736206605308,
0.7249488404997785,0.9792752595805005,-0.25432641908072207,
0.8244896819225247,1.2048008562036534,-0.3803111742811287,
0.7487296127098567,1.0152128401953935,-0.26648322748553677,
0.7744552490488358,1.1910718789407324,-0.41661662989189663,
0.7045171077037538,1.1243306917969578,-0.419813584093204,
0.7909358646932009,1.1867012526888523,-0.3957653879956514,
0.8404662608129971,1.0946985666104558,-0.2542323057974587,
0.9474723865143578,0.9439332949971251,0.003539091517232751,
0.8424340373287043,0.9917272379495023,-0.1492932006207981,
0.7283217627419316,0.9322578023407013,-0.2039360395987697,
0.7776936734417904,1.1790046005855284,-0.40131092714373795,
0.7697161920131214,1.1699857752489338,-0.4002695832358124,
0.7621325752674868,0.9729471409574456,-0.21081456568995882,
0.5244727232327879,1.2928489483747612,-0.7683762251419732,
0.8014441039492171,1.054742268041238,-0.2532981640920209,
0.7598660611312414,1.0230264550264538,-0.2631603938952124,
0.7832290175462574,0.9558184451955559,-0.17258942764929852,
0.8929206351484705,1.099349123124208,-0.20642848797573754,
0.7537578598354133,0.9953666869471635,-0.24160882711175014,
0.8075668458756364,1.029232643118149,-0.22166579724251267,
0.8057150298420485,1.1520163981313762,-0.3463013682893278,
0.7159420065326555,1.1842671665625202,-0.4683251600298647,
0.8889960878602293,1.0572078828945328,-0.1682117950343035,
0.8886401580887421,1.2440967949844708,-0.3554566368957287,
0.8797209701317935,1.1841859550837865,-0.30446498495199303,
0.7582755482834274,1.2186896078798064,-0.46041405959637904,
0.8376865697308727,1.0519747316522012,-0.2142881619213285,
0.8758801363193194,1.0990161853379863,-0.2231360490186669,
0.8234967803258442,0.9159162863369102,-0.09241950601106608,
0.74463494772481,1.082462066377139,-0.33782711865232895,
0.8806520448967966,1.0248461902508268,-0.1441941453540302,
0.9430245884619418,0.908723281340267,0.034301307121674784,
0.6524474489974847,1.021828296638536,-0.36938084764105117,
0.7841296195002702,1.0150823104006101,-0.23095269090033999,
0.7471990599513156,1.0879091154990526,-0.3407100555477369,
0.7043024818255069,0.949997598347665,-0.24569511652215803,
0.7135024613055492,1.0308811709463157,-0.31737870964076653,
0.8334795059166106,0.9664823054850914,-0.13300279956848082,
0.6535722746757388,1.235280414652612,-0.5817081399768732,
