Agent,Market,Difference,Strategy Wins (%)
0.8800455046184475,1.5154994612898258,-0.6354539566713783,
1.482921668260467,1.0783623101518807,0.40455935810858623,
0.7012157787604805,4.641598324899664,-3.9403825461391833,
0.5771816194362032,0.9882791220763688,-0.41109750264016565,
0.26770630321731775,0.6187324592636031,-0.35102615604628534,
0.781339981929926,0.5910105972633893,0.1903293846665367,
1.1670178903313266,0.8465158106073271,0.3205020797239996,
1.2235028712800464,5.616938742524649,-4.393435871244603,
0.4883807935335199,0.7765565438373582,-0.2881757503038383,
1.3665603269011641,0.4048476793396529,0.9617126475615112,
1.3629786840266551,5.724949378864981,-4.361970694838326,
1.4454686644446846,1.3683333585785902,0.0771353058660944,
0.6742374860721088,0.9976918947933439,-0.3234544087212351,
0.9984160207981381,0.35500149345239085,0.6434145273457472,
1.0233472126416352,5.724949378864981,-4.701602166223346,
0.47061407628329616,5.604172355414774,-5.133558279131478,
0.8598200748738375,1.9780717873330889,-1.1182517124592515,
0.5435590933898344,0.49186690136364664,0.0516921920261878,
1.8535826883786832,0.33888021341661834,1.514702474962065,
0.660165108175258,1.993564967521296,-1.333399859346038,
0.33200046176577874,1.8881105677548458,-1.556110105989067,
1.2901927770284696,1.328738744282401,-0.038545967253931446,
0.6132635679233632,1.5720506151553224,-0.9587870472319592,
0.9694686503028134,1.178024617232062,-0.20855596692924872,
0.46314927674522177,2.5475933075933086,-2.0844440308480867,
0.9830821746996765,4.68212892672902,-3.6990467520293437,
0.7765938875491957,6.742658806677322,-5.966064919128126,
0.6374602456352733,0.9113292918643479,-0.2738690462290746,
0.6489740795467147,0.4076467198946416,0.24132735965207314,
0.643696563809536,6.140164021727548,-5.496467457918012,
1.2473146811720592,4.518980454526422,-3.2716657733543624,
1.5499682003197095,1.3506902892501678,0.19927791106954174,
0.5060967285535815,2.343663131885102,-1.8375664033315204,
0.9531615756902181,1.4349107142857132,-0.48174913859549506,
0.5352615477200189,5.4495800538798775,-4.914318506159859,
0.798992986456313,2.1085855011747388,-1.3095925147184257,
0.2094922862797916,0.3350086929034304,-0.12551640662363878,
0.5368529168872118,3.8215262711064932,-3.284673354219281,
1.190134691216366,2.95247415223588,-1.762339461019514,
0.3657700556735342,4.925070947520009,-4.559300891846474,
0.5111880209025289,3.9317504014682276,-3.420562380565699,
1.0543719663513702,1.3353785872677544,-0.2810066209163842,
0.6082815925695253,6.0919796308084,-5.483698038238876,
1.6660101824310303,0.7438419357646443,0.922168246666386,
0.4488510647540373,0.6397749000521474,-0.19092383529811013,
0.8868687665956922,2.4709592255793456,-1.5840904589836533,
0.8737583745447629,0.7425849675483279,0.13117340699643498,
1.6268892238554393,0.6891799388490863,0.937709285006353,
0.6023722431345004,0.3584748379129366,0.24389740522156383,
0.5974301344543996,0.9603389283986884,-0.36290879394428877,
0.9204012151768811,0.6174356155114814,0.3029655996653997,
0.8289747310504765,6.147997359154932,-5.319022628104455,
1.402268270967525,0.8466650882770737,0.5556031826904513,
0.546741474116048,1.0189575745881672,-0.47221610047211915,
0.6435081979880799,3.948271420475042,-3.304763222486962,
1.4900012446861581,1.044390218576397,0.4456110261097612,
0.9580475761346864,2.555520963055208,-1.5974733869205218,
0.6268963493268123,1.073277268733527,-0.44638091940671476,
0.6384957004531431,3.855838435922226,-3.2173427354690833,
0.5519273627068498,0.3958023368842866,0.1561250258225632,
0.30751697966653446,0.8638889385195374,-0.556371958853003,
1.7245572739360724,0.49473726823739034,1.229820005698682,
1.5088157536353999,2.146917665622055,-0.6381019119866551,
0.4401298226366087,1.2319906596614139,-0.7918608370248051,
0.4248440454092512,2.424394380738169,-1.9995503353289177,
0.8698876064343147,0.7274684712396194,0.1424191351946953,
0.6755954990467062,0.4006143428102699,0.2749811562364363,
0.4913949927425859,2.451990761108666,-1.9605957683660802,
0.7698323988750407,0.9972617029599682,-0.22742930408492745,
0.28432311965853757,0.4485212317121805,-0.16419811205364293,
0.4939250348832378,1.0998469561274238,-0.605921921244186,
0.7351477392784127,0.4094565055919864,0.32569123368642633,
0.5615512454458684,0.3354666489811488,0.22608459646471962,
0.33141076408595505,1.290715743928823,-0.959304979842868,
0.5398961156970888,5.4495800538798775,-4.909683938182789,
1.1289175194494045,5.899319297134716,-4.770401777685311,
1.4845578208539378,0.416312623564548,1.0682451972893898,
0.7310191938787998,1.2459390522217775,-0.5149198583429777,
0.24026116346530282,3.1709606020362986,-2.9306994385709957,
0.629784779418406,0.44643623272211774,0.1833485466962883,
0.2480702788439796,5.731808731808725,-5.4837384529647455,
0.5165077597811336,0.36124668804908733,0.15526107173204629,
0.4884861174712217,3.6720314400673715,-3.18354532259615,
0.3717145140566834,2.3806026163414096,-2.0088881022847263,
0.9180985004908095,3.720948527759048,-2.8028500272682386,
0.9385258332029662,0.42100169368497486,0.5175241395179914,
0.46936409585554323,0.3981109324758849,0.07125316337965831,
1.2614748169917025,0.3723977289270645,0.8890770880646379,
0.9992332297013201,0.9726711365628008,0.026562093138519316,
0.9762166158740375,2.847871781397795,-1.8716551655237574,
0.21786831327583467,1.3235948107025555,-1.105726497426721,
0.827142852042478,0.9321618594231311,-0.10501900738065317,
0.49799291000422663,1.5739125361029218,-1.0759196260986952,
0.8227404708307562,0.3394071433287126,0.4833333275020436,
0.43519296179117656,2.3806026163414096,-1.945409654550233,
1.6372151735679823,0.7719128005219927,0.8653023730459896,
1.5242005197254729,3.9952040816326537,-2.471003561907181,
0.8996366594208705,1.0885175696860776,-0.18888091026520715,
0.4223100939575183,0.8983999858249031,-0.4760898918673848,
1.0253589417668716,0.7468624323949533,0.2784965093719183,33.0
0.6297626225708671,0.7693988378904703,-0.13963621531960313,33.0
2.2063790054329906,2.451990761108666,-0.2456117556756756,32.0
0.8536212898796196,1.1889302377249495,-0.33530894784532994,32.0
1.5294314607781474,1.2466990965948592,0.2827323641832882,33.0
0.41468454463486804,0.3584748379129366,0.05620970672193143,34.0
0.9948603979218644,4.901513601963594,-3.9066532040417297,33.0
1.0882207485068947,0.30720756203229693,0.7810131864745977,33.0
1.3033136245198058,1.401675906455108,-0.09836228193530228,33.0
0.8916502435089313,2.1178758414360503,-1.226225597927119,33.0
1.3728062654278612,2.808946586376788,-1.436140320948927,32.0
1.3622940233031886,4.467493487371167,-3.105199464067978,32.0
0.6482421234150164,3.764788600356237,-3.1165464769412203,31.0
1.055926331938742,4.297685419834432,-3.24175908789569,31.0
